Time,Euler0,Euler1,Euler2,ShakeLevel,PosX, PosY,OnMat,MotorSpeedL,MotorSpeedR,Collided
3.92,-1.00, 1.00, 130.00,0,406.00, 297.00,1,0,0,0
3.93,-1.00, 1.00, 130.00,0,406.00, 297.00,1,0,0,0
3.94,-1.00, 1.00, 130.00,0,406.00, 297.00,1,0,0,0
3.95,-1.00, 1.00, 130.00,0,406.00, 297.00,1,0,0,0
3.96,-1.00, 1.00, 130.00,0,406.00, 297.00,1,0,0,0
3.97,-1.00, 1.00, 130.00,0,406.00, 297.00,1,0,0,0
3.98,-1.00, 1.00, 130.00,0,406.00, 297.00,1,0,0,0
3.99,-1.00, 1.00, 130.00,0,406.00, 297.00,1,0,0,0
4,-1.00, 1.00, 130.00,0,406.00, 297.00,1,0,0,0
4.01,-1.00, 1.00, 130.00,0,406.00, 297.00,1,0,0,0
4.02,-1.00, 1.00, 130.00,0,406.00, 297.00,1,0,0,0
4.03,-1.00, 1.00, 130.00,0,406.00, 297.00,1,0,0,0
4.04,-1.00, 1.00, 130.00,0,406.00, 297.00,1,0,0,0
4.05,-1.00, 1.00, 130.00,0,406.00, 297.00,1,0,0,0
4.06,-1.00, 1.00, 130.00,0,406.00, 297.00,1,0,0,0
4.07,-1.00, 1.00, 130.00,0,406.00, 297.00,1,0,0,0
4.08,-1.00, 1.00, 130.00,0,406.00, 297.00,1,0,0,0
4.09,-1.00, 1.00, 130.00,0,406.00, 297.00,1,0,0,0
4.1,-1.00, 1.00, 130.00,0,406.00, 297.00,1,0,0,0
4.11,-1.00, 1.00, 130.00,0,406.00, 297.00,1,0,0,0
4.12,-1.00, 1.00, 130.00,0,406.00, 297.00,1,0,0,0
4.13,-1.00, 1.00, 130.00,0,406.00, 297.00,1,0,0,0
4.14,-1.00, 1.00, 130.00,0,406.00, 297.00,1,0,0,0
4.15,-1.00, 1.00, 130.00,0,406.00, 297.00,1,0,0,0
4.16,-1.00, 1.00, 130.00,0,406.00, 297.00,1,0,0,0
4.17,-1.00, 1.00, 130.00,0,406.00, 297.00,1,0,0,0
4.18,-1.00, 1.00, 130.00,0,406.00, 297.00,1,0,0,0
4.19,-1.00, 1.00, 130.00,0,406.00, 297.00,1,0,0,0
4.2,-1.00, 1.00, 130.00,0,406.00, 297.00,1,0,0,0
4.21,-1.00, 1.00, 130.00,0,406.00, 297.00,1,0,0,0
4.22,-1.00, 1.00, 130.00,0,406.00, 297.00,1,0,0,0
4.23,-1.00, 1.00, 130.00,0,406.00, 297.00,1,0,0,0
4.24,-1.00, 1.00, 130.00,0,406.00, 297.00,1,0,0,0
4.25,-1.00, 1.00, 130.00,0,406.00, 297.00,1,0,0,0
4.26,-1.00, 1.00, 130.00,0,406.00, 297.00,1,0,0,0
4.27,-1.00, 1.00, 130.00,0,406.00, 297.00,1,0,0,0
4.28,-1.00, 1.00, 130.00,0,406.00, 297.00,1,0,0,0
4.29,-1.00, 1.00, 130.00,0,406.00, 297.00,1,0,0,0
4.3,-1.00, 1.00, 130.00,0,406.00, 297.00,1,0,0,0
4.31,-1.00, 1.00, 130.00,0,406.00, 297.00,1,0,0,0
4.32,-1.00, 1.00, 130.00,0,406.00, 297.00,1,0,0,0
4.33,-1.00, 1.00, 130.00,0,406.00, 297.00,1,0,0,0
4.34,-1.00, 1.00, 130.00,0,406.00, 297.00,1,0,0,0
4.35,-1.00, 1.00, 130.00,0,406.00, 297.00,1,0,0,0
4.36,-1.00, 1.00, 130.00,0,406.00, 297.00,1,0,0,0
4.37,-1.00, 1.00, 130.00,0,406.00, 297.00,1,0,0,0
4.38,-1.00, 1.00, 130.00,0,406.00, 297.00,1,0,0,0
4.39,-1.00, 1.00, 130.00,0,406.00, 297.00,1,0,0,0
4.4,-1.00, 1.00, 130.00,0,406.00, 297.00,1,0,0,0
4.41,-1.00, 1.00, 130.00,0,406.00, 297.00,1,0,0,0
4.42,-1.00, 1.00, 130.00,0,406.00, 297.00,1,0,0,0
4.43,-1.00, 1.00, 130.00,0,406.00, 297.00,1,0,0,0
4.44,-1.00, 1.00, 130.00,0,406.00, 297.00,1,0,0,0
4.45,-1.00, 1.00, 130.00,0,406.00, 297.00,1,0,0,0
4.46,-1.00, 1.00, 130.00,0,406.00, 297.00,1,0,0,0
4.47,-1.00, 1.00, 130.00,0,406.00, 297.00,1,0,0,0
4.48,-1.00, 1.00, 130.00,0,406.00, 297.00,1,0,0,0
4.49,-1.00, 1.00, 130.00,0,406.00, 297.00,1,0,0,0
4.5,-1.00, 1.00, 130.00,0,406.00, 297.00,1,0,0,0
4.51,-1.00, 1.00, 130.00,0,406.00, 297.00,1,0,0,0
4.52,-1.00, 1.00, 130.00,0,406.00, 297.00,1,0,0,0
4.53,-1.00, 1.00, 130.00,0,406.00, 297.00,1,0,0,0
4.54,-1.00, 1.00, 130.00,0,406.00, 297.00,1,0,0,0
4.55,-1.00, 1.00, 130.00,0,406.00, 297.00,1,0,0,0
4.56,-1.00, 1.00, 130.00,0,406.00, 297.00,1,0,0,0
4.57,-1.00, 1.00, 130.00,0,406.00, 297.00,1,0,0,0
4.58,-1.00, 1.00, 130.00,0,406.00, 297.00,1,0,0,0
4.59,-1.00, 1.00, 130.00,0,406.00, 297.00,1,0,0,0
4.6,-1.00, 1.00, 130.00,0,406.00, 297.00,1,0,0,0
4.61,-1.00, 1.00, 130.00,0,406.00, 297.00,1,0,0,0
4.62,-1.00, 1.00, 130.00,0,406.00, 297.00,1,0,0,0
4.63,-1.00, 1.00, 130.00,0,406.00, 297.00,1,0,0,0
4.64,-1.00, 1.00, 130.00,0,406.00, 297.00,1,0,0,0
4.65,-1.00, 1.00, 130.00,0,406.00, 297.00,1,0,0,0
4.66,-1.00, 1.00, 130.00,0,406.00, 297.00,1,0,0,0
4.67,-1.00, 1.00, 130.00,0,406.00, 297.00,1,0,0,0
4.68,-1.00, 1.00, 130.00,0,406.00, 297.00,1,0,0,0
4.69,-1.00, 1.00, 130.00,0,406.00, 297.00,1,0,0,0
4.7,-1.00, 1.00, 130.00,0,406.00, 297.00,1,0,0,0
4.71,-1.00, 1.00, 130.00,0,406.00, 297.00,1,0,0,0
4.72,-1.00, 1.00, 130.00,0,406.00, 297.00,1,0,0,0
4.73,-1.00, 1.00, 130.00,0,406.00, 297.00,1,0,0,0
4.74,-1.00, 1.00, 130.00,0,406.00, 297.00,1,0,0,0
4.75,-1.00, 1.00, 130.00,0,406.00, 297.00,1,0,0,0
4.76,-1.00, 1.00, 130.00,0,406.00, 297.00,1,0,0,0
4.77,-1.00, 1.00, 130.00,0,406.00, 297.00,1,0,0,0
4.78,-1.00, 1.00, 130.00,0,406.00, 297.00,1,0,0,0
4.79,-1.00, 1.00, 130.00,0,406.00, 297.00,1,0,0,0
4.8,-1.00, 1.00, 130.00,0,406.00, 297.00,1,0,0,0
4.81,-1.00, 1.00, 130.00,0,406.00, 297.00,1,0,0,0
4.82,-1.00, 1.00, 130.00,0,406.00, 297.00,1,0,0,0
4.83,-1.00, 1.00, 130.00,0,406.00, 297.00,1,0,0,0
4.84,-1.00, 1.00, 130.00,0,406.00, 297.00,1,0,0,0
