Time,Euler0,Euler1,Euler2,ShakeLevel,PosX, PosY,OnMat,MotorSpeedL,MotorSpeedR,Collided
3.97,-1.00, 0.00, 136.00,0,248.00, 253.00,1,0,0,0
3.98,-1.00, 0.00, 136.00,0,248.00, 253.00,1,0,0,0
3.99,-1.00, 0.00, 136.00,0,248.00, 253.00,1,0,0,0
4,-1.00, 0.00, 136.00,0,248.00, 253.00,1,0,0,0
4.01,-1.00, 0.00, 136.00,0,248.00, 253.00,1,0,0,0
4.02,-1.00, 0.00, 136.00,0,248.00, 253.00,1,0,0,0
4.03,-1.00, 0.00, 136.00,0,248.00, 253.00,1,0,0,0
4.04,-1.00, 0.00, 136.00,0,248.00, 253.00,1,0,0,0
4.05,-1.00, 0.00, 136.00,0,248.00, 253.00,1,0,0,0
4.06,-1.00, 0.00, 136.00,0,248.00, 253.00,1,0,0,0
4.07,-1.00, 0.00, 136.00,0,248.00, 253.00,1,0,0,0
4.08,-1.00, 0.00, 136.00,0,248.00, 253.00,1,0,0,0
4.09,-1.00, 0.00, 136.00,0,248.00, 253.00,1,0,0,0
4.1,-1.00, 0.00, 136.00,0,248.00, 253.00,1,0,0,0
4.11,-1.00, 0.00, 136.00,0,248.00, 253.00,1,0,0,0
4.12,-1.00, 0.00, 136.00,0,248.00, 253.00,1,0,0,0
4.13,-1.00, 0.00, 136.00,0,248.00, 253.00,1,0,0,0
4.14,-1.00, 0.00, 136.00,0,248.00, 253.00,1,0,0,0
4.15,-1.00, 0.00, 136.00,0,248.00, 253.00,1,0,0,0
4.16,-1.00, 0.00, 136.00,0,248.00, 253.00,1,0,0,0
4.17,-1.00, 0.00, 136.00,0,248.00, 253.00,1,0,0,0
4.18,-1.00, 0.00, 136.00,0,248.00, 253.00,1,0,0,0
4.19,-1.00, 0.00, 136.00,0,248.00, 253.00,1,0,0,0
4.2,-1.00, 0.00, 136.00,0,248.00, 253.00,1,0,0,0
4.21,-1.00, 0.00, 136.00,0,248.00, 253.00,1,0,0,0
4.22,-1.00, 0.00, 136.00,0,248.00, 253.00,1,0,0,0
4.23,-1.00, 0.00, 136.00,0,248.00, 253.00,1,0,0,0
4.24,-1.00, 0.00, 136.00,0,248.00, 253.00,1,0,0,0
4.25,-1.00, 0.00, 136.00,0,248.00, 253.00,1,0,0,0
4.26,-1.00, 0.00, 136.00,0,248.00, 253.00,1,0,0,0
4.27,-1.00, 0.00, 136.00,0,248.00, 253.00,1,0,0,0
4.28,-1.00, 0.00, 136.00,0,248.00, 253.00,1,0,0,0
4.29,-1.00, 0.00, 136.00,0,248.00, 253.00,1,0,0,0
